id,_3_4_methylenedioxyethylamphetamine,_3_4_methylene_dioxy_methylamphetamine,_3_4_methylenedioxyphenylacetone,_4f_mdmb_butinaca,_5f_adb,_5f_mdmb_pica,abime,acetylcodeine,acetylthebaol,acide_4_hydroxybutanoique,adb_butinaca,amidon,amphetamine,buprenorphine,cafeine,cbd,cbn,clonazepam,cocaine,codeine,couleur,couleur_exterieur,couleur_exterieur_1,couleur_exterieur_2,couleur_interieur,delta8_tetrahydrocannabinol,delta9_tetrahydrocannabinol,diametre,epaisseur,etiquette,forme,fub_amb,gammabutyrolactone,hauteur,ketamine,lactose,largeur,levamisole,lidocaine,logo,longueur,mannitol,masse,mdmb_4en_pinaca,morphine,n_methyl_tryptamine,nom_de_logo,noscapine,numero_echantillon,o6_monoacetylmorphine,ovule,paracetamol,phenacetine,presentation,procaine,secabilite_recto,secabilite_verso,taux_cbd,taux_cbn,type_drogue,vanilline,visqueux
6916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-1,,,,,,,,,,,Divers,,
6917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-2,,,,,,,,,,,Divers,,
6918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-3,,,,,,,,,,,Divers,,
6919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-4,,,,,,,,,,,Divers,,
6920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-5,,,,,,,,,,,Divers,,
6921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-6,,,,,,,,,,,Divers,,
6922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-7,,,,,,,,,,,Divers,,
6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-8,,,,,,,,,,,Divers,,
6924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-9,,,,,,,,,,,Divers,,
6925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5-10,,,,,,,,,,,Divers,,
6926,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-1,,0,,,,,,,,,Divers,,
6927,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-2,,0,,,,,,,,,Divers,,
6928,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-3,,0,,,,,,,,,Divers,,
6929,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-4,,0,,,,,,,,,Divers,,
6930,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-5,,0,,,,,,,,,Divers,,
6931,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
6995,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115018,,0,,,,,,,,,Divers,,
6999,,,,,,,,,,,,,,,0,,,,,0,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,70.1,,,,,,,,Divers,,
7004,,,,,,,,,,,,,,,32.7,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,65.2,,,,,,,,Divers,,
7044,,,,,,,Non,,,,,,,,,,,,,,,Jaune,,,Blanche,,,,4.1,,Autre,,,7.4,,,13,,,Non,,,311,,,,,,21_115049,,,,,,,Aucune,Aucune,,,Divers,,
7074,,,,,,,,,,,,,,,32.9,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,4-1 à 4-9,0,0,67.8,,,,,,,,Divers,,
7112,,,,,,,Non,,,,,,,,,,,,,,,Orange,,,,,,,4.84,,Triangulaire,,,9.67,,,12.68,,,Oui,,,413,,,,Maybach - 2 M entrelacés,,1-2-4m,,,,,,,Aucune,Aucune,,,Divers,,
7113,,,,,,,Non,,,,,,,,,,,,,,,Orange,,,,,,,4.84,,Triangulaire,,,9.67,,,12.68,,,Oui,,,413,,,,Maybach - 2 M entrelacés,,1-3-2m,,,,,,,Aucune,Aucune,,,Divers,,
7114,,,,,,,Non,,,,,,,,,,,,,,,Orange,,,,,,,4.84,,Triangulaire,,,9.67,,,12.68,,,Oui,,,413,,,,Maybach - 2 M entrelacés,,1-3-3m,,,,,,,Aucune,Aucune,,,Divers,,
7115,,,,,,,Non,,,,,,,,,,,,,,,Orange,,,,,,,4.84,,Triangulaire,,,9.67,,,12.68,,,Oui,,,413,,,,Maybach - 2 M entrelacés,,1-4-2m,,,,,,,Aucune,Aucune,,,Divers,,
7116,,,,,,,Non,,,,,,,,,,,,,,,Orange,,,,,,,4.84,,Triangulaire,,,9.67,,,12.68,,,Oui,,,413,,,,Maybach - 2 M entrelacés,,1-4-4m,,,,,,,Aucune,Aucune,,,Divers,,
7117,,,,,,,Non,,,,,,,,,,,,,,,Orange,,,,,,,4.84,,Triangulaire,,,9.67,,,12.68,,,Oui,,,413,,,,Maybach - 2 M entrelacés,,1-4-5m,,,,,,,Aucune,Aucune,,,Divers,,
7121,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C1,,0,,,,,,,,,Divers,,0
7122,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C2,,0,,,,,,,,,Divers,,0
7123,,,,,,,Non,,,,,,,,,,,,,,,Jaune,,,Blanche,,,,4.92,,Autre,,,7.74,,,12.33,,,Oui,,,366,,,,60,,C3,,,,,,,Aucune,Aucune,,,Divers,,
7124,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,7.12,3.04,,Circulaire,,,,,,,,,Non,,,134,,,,,,C7,,,,,,,Aucune,Demi,,,Divers,,
7125,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C9,,0,,,,,,,,,Divers,,0
7126,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,,2.07,,Autre,,,4.08,,,8.12,,,Non,,,82,,,,,,C10,,,,,,,Demi,Demi,,,Divers,,
7127,,,,,,,Non,,,,,,,,,,,,,,,Jaune,,,Blanche,,,6.12,3.23,,Circulaire,,,,,,,,,Oui,,,107,,,,FV CG,,C4,,,,,,,Aucune,Aucune,,,Divers,,
7128,,,,,,,Non,,,,,,,,,,,,,,,Bleue,,,Blanche,,,7.16,4.71,,Circulaire,,,,,,,,,Non,,,185,,,,,,C5,,,,,,,Aucune,Aucune,,,Divers,,
7129,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,7.12,3.17,,Circulaire,,,,,,,,,Non,,,135,,,,,,C6,,,,,,,Aucune,Demi,,,Divers,,
7130,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,8.07,4.16,,Circulaire,,,,,,,,,Oui,,,236,,,,TIGER,,G2,,,,,,,Aucune,Aucune,,,Divers,,
7131,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,8.17,4.56,,Circulaire,,,,,,,,,Oui,,,240,,,,indéterminé,,G5,,,,,,,Aucune,Aucune,,,Divers,,
7132,,,,,,,Oui,,,,,,,,,,,,,,,Blanche,,,,,,10.05,3.19,,Circulaire,,,,,,,,,Oui,,,188,,,,partiel M,,M9,,,,,,,Aucune,Demi,,,Divers,,
7133,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,13.13,3.9,,Circulaire,,,,,,,,,Oui,,,696,,,,FUS,,M13,,,,,,,Aucune,Quart,,,Divers,,
7134,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,8.64,4.54,,Circulaire,,,,,,,,,Non,,,216,,,,,,M14,,,,,,,Aucune,Aucune,,,Divers,,
7135,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-1,,0,,,,,,,,,Divers,,
7136,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-2,,0,,,,,,,,,Divers,,
7137,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,8.26,2.32,,Circulaire,,,,,,,,,Oui,,,163,,,,DLI DLI,,M15,,,,,,,Aucune,Demi,,,Divers,,
7138,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,M16,,0,,,,,,,,,Divers,,0
7139,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,M18,,0,,,,,,,,,Divers,,0
7140,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,7.11,3.39,,Circulaire,,,,,,,,,Non,,,167,,,,,,M19,,,,,,,Aucune,Demi,,,Divers,,
7141,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,8.07,2.92,,Circulaire,,,,,,,,,Oui,,,179,,,,MP,,M20,,,,,,,Aucune,Demi,,,Divers,,
7142,,,,,,,Oui,,,,,,,,,,,,,,,Blanche,,,,,,0,3.96,,Circulaire,,,,,,,,,Oui,,,200,,,,F,,M22,,,,,,,Aucune,Aucune,,,Divers,,
7149,,,,,,,,,,,,,,,34,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115056,,0,66,,,,,,,,Divers,,
7152,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-2,,0,,,,,,,,,Divers,,
7153,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,7.05,2.65,,Circulaire,,,,,,,,,Oui,,,137,,,,delta triangle,,C8,,,,,,,Aucune,Aucune,,,Divers,,
7154,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,,,,6.09,3.18,,Circulaire,,,,,,,,,Non,,,117,,,,,,M4,,,,,,,Aucune,Aucune,,,Divers,,
7155,,,,,,,Oui,,,,,,,,,,,,,,,Blanche,,,,,,0,2.91,,Circulaire,,,,,,,,,Oui,,,71,,,,indéterminé,,M21,,,,,,,Aucune,Aucune,,,Divers,,
7156,,,,,,,Oui,,,,,,,,,,,,,,,Blanche,,,,,,,2.97,,Circulaire,,,,,,,,,Non,,,87,,,,,,M1,,,,,,,,,,,Divers,,
7157,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,M6,,0,,,,,,,,,Divers,,0
7170,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-1,,0,,,,,,,,,Divers,,
7171,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-2,,0,,,,,,,,,Divers,,
7179,0,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,3.59,,Autre,,,8.11,,,6.16,,,Oui,,,145,,,,Mojo Jojo,,P4-1,,,,,,,Aucune,Aucune,,,Divers,,
7244,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,3.59,,Autre,,,8.11,,,6.16,,,Oui,,,139.7,,,,Mojo Jojo,,P4-2,,,,,,,Aucune,Aucune,,,Divers,,
7245,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,3.59,,Autre,,,8.11,,,6.16,,,Oui,,,139.7,,,,Mojo Jojo,,P4-3,,,,,,,Aucune,Aucune,,,Divers,,
7246,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,3.59,,Autre,,,8.11,,,6.16,,,Oui,,,139.7,,,,Mojo Jojo,,P4-4,,,,,,,Aucune,Aucune,,,Divers,,
7247,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Vert,,,,3.59,,Autre,,,8.11,,,6.16,,,Oui,,,139.7,,,,Mojo Jojo,,P4-5,,,,,,,Aucune,Aucune,,,Divers,,
7248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2/2-1,,,,,Plantes,,,,,,Divers,,
7249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2/2-2,,,,,Plantes,,,,,,Divers,,
7250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2/2-3,,,,,Plantes,,,,,,Divers,,
7277,,,,,,,Non,,,,,,,,,,,,,,,Rouge,,,Blanche,,,,6.1,,Triangulaire,,,12.2,,,12.2,,,Non,,,650,,,,,,21_115122,,,,,,,Aucune,Aucune,,,Divers,,
7278,,,,,,,Non,,,,,,,,,,,,,,,Rouge,,,Blanche,,,,6.1,,Triangulaire,,,12.2,,,12.2,,,Non,,,650,,,,,,21_115123,,,,,,,Aucune,Aucune,,,Divers,,
7279,,,,,,,Non,,,,,,,,,,,,,,,Rouge,,,Blanche,,,,6.1,,Triangulaire,,,12.2,,,12.2,,,Non,,,650,,,,,,21_115124,,,,,,,Aucune,Aucune,,,Divers,,
7326,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115059,,0,,,,,,,,,Divers,,
7327,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115060,,0,,,,,,,,,Divers,,
7328,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115062,,0,,,,,,,,,Divers,,
7329,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115061,,0,,,,,,,,,Divers,,
7330,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115066,,0,,,,,,,,,Divers,,
7364,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115138,,0,,,,,,,,,Divers,,
7373,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,30,,0,,,,,,,,,Divers,,
7374,0,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,8,,0,,,,,,,,,Divers,,
7375,0,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,12-1,,0,,,,,,,,,Divers,,
7376,0,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,12-2,,0,,,,,,,,,Divers,,
7402,,,,,,,Non,,,,,,,,,,,,,,,Jaune,,,Jaune,,,9.14,2.52,,Circulaire,,,,,,,,,Oui,,,237,,,,5 - DAN 5619,,11b,,,,,,,Aucune,Demi,,,Divers,,
7403,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,Blanche,,,,2.94,,Rectangulaire / Carré,,,5.1,,,15.23,,,Oui,,,266,,,,xanax,,11t,,,,,,,Quart,Quart,,,Divers,,
7415,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,61.9,20.8,Non,,,,,,,,,D7,,0,,28.9,,,,,,,Divers,,
7416,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,33.9,8.3,Non,,,,,,,,,D8,,0,,23.1,,,,,,,Divers,,
7469,,,,,,,Non,,,,,,,,,,,,,,,Orange,,,Orange,,,5,2,,Circulaire,,,,,,,,,Oui,,,51,,,,LL,,21_115063,,,,,,,Aucune,Demi,,,Divers,,
7470,,,,,,,Non,,,,,,,,,,,,,,,Orange,,,Orange,,,5,2,,Circulaire,,,,,,,,,Oui,,,51,,,,LL,,21_115064,,,,,,,Aucune,Demi,,,Divers,,
7471,,,,,,,Non,,,,,,,,,,,,,,,Orange,,,Orange,,,5,2,,Circulaire,,,,,,,,,Oui,,,51,,,,LL,,21_115065,,,,,,,Aucune,Demi,,,Divers,,
7510,,,,,,,,,,,,,,,33.1,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,67.2,,,,,,,,Divers,,
7511,,,,,,,,,,,,,,,33.1,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,67.2,,,,,,,,Divers,,
7641,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,
7691,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,Blanche,,,10.18,4.5,,Circulaire,,,,,,,,,Oui,,,383.3,,,,FC 3 - Clozapine,,1-1,,,,,,,Demi,Aucune,,,Divers,,
7692,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,Blanche,,,10.18,4.5,,Circulaire,,,,,,,,,Oui,,,383.3,,,,FC 3 - Clozapine,,1-2,,,,,,,Demi,Aucune,,,Divers,,
7693,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,Blanche,,,10.18,4.5,,Circulaire,,,,,,,,,Oui,,,383.3,,,,FC 3 - Clozapine,,1-3,,,,,,,Demi,Aucune,,,Divers,,
7694,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,Blanche,,,10.18,4.5,,Circulaire,,,,,,,,,Oui,,,383.3,,,,FC 3 - Clozapine,,1-4,,,,,,,Demi,Aucune,,,Divers,,
7695,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,Blanche,,,10.18,4.5,,Circulaire,,,,,,,,,Oui,,,383.3,,,,FC 3 - Clozapine,,1-5,,,,,,,Demi,Aucune,,,Divers,,
7711,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,1
7762,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,1
7763,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,1
7764,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,
7765,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E1,,0,,,,,,,,,Divers,,1
7803,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,86A,,0,,,,,,,,,Divers,,0
7836,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-7,,0,,,,,,,,,Divers,,
7837,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-8,,0,,,,,,,,,Divers,,
7838,0,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-5,,0,,0,,,,,,,Divers,,
7839,92,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2-7-2,,0,,,,,,,,,Divers,,
7840,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-1,,0,,,,,,,,,Divers,,
7841,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-2,,0,,,,,,,,,Divers,,
7842,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-3,,0,,,,,,,,,Divers,,
7843,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-5,,0,,,,,,,,,Divers,,
7844,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-6,,0,,,,,,,,,Divers,,
7845,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-7,,0,,,,,,,,,Divers,,
7846,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-4,,0,,0,,,,,,,Divers,,
7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-17,,,,,,,,,,,Divers,,
7891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-18,,,,,,,,,,,Divers,,
7892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-19,,,,,,,,,,,Divers,,
7893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-20,,,,,,,,,,,Divers,,
7894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-21,,,,,,,,,,,Divers,,
7895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-22,,,,,,,,,,,Divers,,
7896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-23,,,,,,,,,,,Divers,,
7897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-24,,,,,,,,,,,Divers,,
7898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-25,,,,,,,,,,,Divers,,
7899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-26,,,,,,,,,,,Divers,,
7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-27,,,,,,,,,,,Divers,,
7901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-28,,,,,,,,,,,Divers,,
7902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-29,,,,,,,,,,,Divers,,
7903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-30,,,,,,,,,,,Divers,,
7904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-31,,,,,,,,,,,Divers,,
7905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-32,,,,,,,,,,,Divers,,
7906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-33,,,,,,,,,,,Divers,,
7907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,SHIVA,,27MC-34,,,,,,,,,,,Divers,,
7915,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16L,,0,,,,,,,,,Divers,,
7916,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,34D,,0,,,,,,,,,Divers,,
7917,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,26MC-10,,0,,,,,,,,,Divers,,
7918,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,27MC-6,,0,,,,,,,,,Divers,,
7919,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,27MC-7,,0,,,,,,,,,Divers,,
7920,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,27MC-8,,0,,,,,,,,,Divers,,
7977,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
7980,0,,,,,,Non,,,,,,0,,,,,,,,,Rose,,,Rose,,,,4.7,,Autre,,,12.33,,,7.01,,,Oui,,,280,,,,lapin Pokemon,,26MC-26,,,,,,,Aucune,Aucune,,,Divers,,
7981,0,,,,,,Non,,,,,,0,,,,,,,,,Rose,,,Rose,,,,4.7,,Autre,,,12.33,,,7.01,,,Oui,,,280,,,,lapin Pokemon,,26MC-27,,,,,,,Aucune,Aucune,,,Divers,,
7982,0,,,,,,Non,,,,,,0,,,,,,,,,Rose,,,Rose,,,,4.7,,Autre,,,12.33,,,7.01,,,Oui,,,280,,,,lapin Pokemon,,26MC-28,,,,,,,Aucune,Aucune,,,Divers,,
7983,0,,,,,,Non,,,,,,0,,,,,,,,,Rose,,,Rose,,,,4.7,,Autre,,,12.33,,,7.01,,,Oui,,,280,,,,lapin Pokemon,,26MC-29,,,,,,,Aucune,Aucune,,,Divers,,
7984,0,,,,,,Non,,,,,,0,,,,,,,,,Rose,,,Rose,,,,4.7,,Autre,,,12.33,,,7.01,,,Oui,,,280,,,,lapin Pokemon,,26MC-30,,,,,,,Aucune,Aucune,,,Divers,,
8007,,,,,,,Non,,,,,,,,,,,,,,,Blanche,,,Blanche,,,9.1,5,,Circulaire,,,,,,,,,Non,,,293.6,,,,,,21_115220,,,,,,,Aucune,Aucune,,,Divers,,
8031,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-1,,0,,,,,,,,,Divers,,0
8032,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-2,,0,,,,,,,,,Divers,,0
8033,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3-3,,0,,,,,,,,,Divers,,0
8063,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-1,,0,,,,,,,,,Divers,,
8094,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C,,0,,,,,,,,,Divers,,1
8095,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F1,,0,,,,,,,,,Divers,,1
8096,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F2,,0,,,,,,,,,Divers,,1
8097,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F3,,0,,,,,,,,,Divers,,1
8098,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F4,,0,,,,,,,,,Divers,,1
8099,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F5,,0,,,,,,,,,Divers,,1
