id,_3_4_methylenedioxyethylamphetamine,abime,acide_benzoique,acide_borique,amidon,aminopyrine,amoxycilline,amphetamine,benzocaine,benzoylecgonine,bicarbonate_de_sodium,bicarbonates,cafeine,cbn,cis_cinnamoylcocaine,cocaine,codeine,couleur,couleur_exterieur,couleur_interieur,creatine,delta9_tetrahydrocannabinol,description_de_l_objet,diltiazem,dimethylterephtalate,diphenydramine,ecgonidine,ecgoninemethylester,epaisseur,forme,glucose,guaifenesine,hauteur,heroine,hydroxyzine,ibuprofene,inositol,isoleucine,lactitol,lactose,largeur,leucine,levamisole,lidocaine,logo,maltose,mannitol,masse,methylecgonidine,nicotine,nom_de_logo,norcocaine,numero_echantillon,ovule,oxycodone,paracetamol,phenacetine,piracetam,presentation,procaine,pv8,saccharose,secabilite_recto,secabilite_verso,sorbitol,talc,taux_cbn,terephtalates,tetracaine,tramadol,trans_cinnamoylcocaine,tropacocaine,type_drogue,uree,valine,visqueux
377,,,,,,,,,,,,,,,,96.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
378,,,,,,,,,,,,,,,,70.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
397,,,,,,,,,,,,,,,,,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,43,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
398,,,,,,,,0,,,,,,,,74.2,,Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,44,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
399,,,,,,,,,,,,,0,,,56.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,5389,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
400,,,,,,,,,,,,,,,,81.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
401,,,,,,,,,,,,,,,,76,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
402,,,,,,,,,,,,,,,,83.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
403,,,,,,,,,,,,,,,,83.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
470,,,,,,,,,,,,,,,,66.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,24.4,,Non,,,,,,,,11-11,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
471,,,,,,,,,,,,,,,,66.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,24.4,,Non,,,,,,,,11-14,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
503,,,,,,,,,,,,,,,,59.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,Non,,,,,,,,3-1,0,,,16.9,,,,,,,,,,,,,,,,Cocaïne,,,
504,,,,,,,,,,,,,,,,59.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,Non,,,,,,,,3-2,0,,,16.9,,,,,,,,,,,,,,,,Cocaïne,,,
506,,,,,,,,,,,,,,,,78,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,Non,,,,,,,,B1,0,,5,,,,,,,,,,,,,,,,,Cocaïne,,,
507,,,,,,,,,,,,,,,,50.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,12.2,,Non,,,,,,,,B2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
526,,,,,,,,,,,,,,,,42,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
527,,,,,,,,,,,,,,,,81,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
536,,,,,,,,,,,,,,,,54.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,0,,,,,,6-1,0,,,0,,,,,0,,,,,,,,,,,Cocaïne,,,
562,,,,,,,,,,,,,,,,81.7,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
563,,,,,,,,,,,,,,,,69.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,Non,,,,,,,,A1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
564,,,,,,,,,,,,,,,,69.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,Non,,,,,,,,A2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
565,,,,,,,,,,,,,,,,59,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
566,,,,,,,,,,,,,,,,80.4,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,7.2,0,Non,,,,,,,,A1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
567,,,,,,,,,,,,,,,,80.4,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,7.2,0,Non,,,,,,,,A2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
568,,,,,,,,,,,,,,,,66.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,02,0,,6.4,15.6,,,,,,,,,,,,,,,,Cocaïne,,,
577,,,,,,,,,,,,,,,,87.5,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
578,,,,,,,,,,,,,,,,78,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,0
579,,,,,,,,,,,,,,,,63,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
580,,,,,,,,,,,,,,,,85,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
581,,,,,,,,,,,,,,,,85,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
582,,,,,,,,,,,,,,,,69,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
583,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
584,,,,,,,,,,,,,,,,62,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
585,,,,,,,,,,,,,,,,76,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
586,,,,,,,,,,,,,,,,77,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
587,,,,,,,,,,,,,,,,73,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
598,,,,,,,,,,,,,,,,95,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,20_066088,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
599,,,,,,,,,,,,,,,,95,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,20_066089,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
600,,,,,,,,,,,,,,,,95,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,20_066090,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
601,,,,,,,,,,,,,,,,95,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,20_066091,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
602,,,,,,,,,,,,,,,,95,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,20_066092,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
603,,,,,,,,,,,,,,,,95,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,20_066093,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
604,,,,,,,,,,,,,,,,95,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,20_066094,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
605,,,,,,,,,,,,,0,,,65.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,Non,,,,,,,,B1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
638,,,,,,,,,,,,,,,,30.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,COC A,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
639,,,,,,,,,,,,,,,,87.6,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
640,,,,,,,,,,,,,,,,69.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
641,,,,,,,,,,,,,,,,84.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,4-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
646,,,,,,,,,,,,,,,,52,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
647,,,,,,,,,,,,,,,,82,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
649,,,,,,,,,,,,,,,,47,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,25,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
669,,,,,,,,,,,,,,,,33,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
670,0,,,,,,,,,,,,,,,35,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,9,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
671,,,,,,,,,,,,,0,,,74,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,1
672,,,,,,,,,,,,,,,,64,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,C1,0,,,32,,,,,,,,,,,,,,,,Cocaïne,,,
676,,,,,,,,,,,,,,,,94,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
679,,,,,,,,,,,,,1,,,78,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,5,0,Non,,,,,,,,20_066103,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
680,,,,,,,,,,,,,1,,,78,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,5,0,Non,,,,,,,,20_066106,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
681,,,,,,,,,,,,,,,,49,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,5,,Non,,,,,,,,20_066104,0,,7,,,,,,,,,,,,,,,,,Cocaïne,,,
682,,,,,,,,,,,,,,,,72,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
683,,,,,,,,,,,,,,,,25,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,72,,Non,,,,,,,,20_066105,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
684,,,,,,,,,,,,,,,,79,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
703,,,,,,,,,,,,,,,,30.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,COC B,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
704,,,,,,,,,,,,,,,,80,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,1
705,,,,,,,,,,,,,,,,80,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,1
709,,,,,,,,,,,,,,,,84,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
710,,,,,,,,,,,,,,,,69,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
711,,,,,,,,,,,,,,,,81,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,1
712,,,,,,,,,,,,,,,,81,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,1
747,,,,,,,,,,,,,,,,49.7,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0,Non,,,,,,,,C2,0,,,0,,,,,,,,,,,,,,,,Cocaïne,,,
748,,,,,,,,,,,,,,,,61.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,LJ1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
749,,,,,,,,,,,,,,,,57.6,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,Non,,,,,,,,Z1-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
750,,,,,,,,,,,,,,,,57.6,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,Non,,,,,,,,Z1-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
751,,,,,,,,,,,,,,,,57.6,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,Non,,,,,,,,Z1-3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
752,,,,,,,,,,,,,,,,57.6,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,Non,,,,,,,,Z1-4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
753,,,,,,,,,,,,,,,,57.6,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,Non,,,,,,,,Z1-6,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
754,,,,,,,,,,,,,,,,57.6,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,Non,,,,,,,,Z1-7,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
755,,,,,,,,,,,,,,,,79.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,Z1-5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
756,,,,,,,,,,,,,,,,31,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,18,,Non,,,,,,,,20_066131,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
764,,,,,,,,,,,,,,,,79,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
765,,,,,,,,,,,,,,,,62.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,34.2,,Non,,,,,,,,DOMINO,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
766,,,,,,,,,,,,,,,,85.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,Non,,,,,,,,R 33,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
767,,,,,,,,,,,,,,,,90.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,C 51,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
768,,,,,,,,,,,,,,,,90.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,SOMEX 8,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
769,,,,,,,,,,,,,,,,90.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,NIKE,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
770,,,,,,,,,,,,,,,,90.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,AVION,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
771,,,,,,,,,,,,,,,,90.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,CMA,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
772,,,,,,,,,,,,,,,,90.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,NOUNOURS,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
778,,,,,,,,,,,,,,,,81,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,CB1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
779,,,,,,,,,,,,,0,,,29,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,49,Non,,,,,,,,CB2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
790,,,,,,,,,,,,,,,,34,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,F2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
791,,,,,,,,,,,,,,,,70,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,0
792,,,,,,,,,,,,,,,,88,,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,0
793,,,,,,,,,,,,,,,,76,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
794,,,,,,,,,,,,,,,,76.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
811,,,,,,,,,,,,,,,,91,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
812,,,,,,,,,,,,,,,,92,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
813,,,,,,,,,,,,,,,,31,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,CB,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
826,,,,,,,,,,,,,,,,92.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,13-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
827,,,,,,,,,,,,,,,,92.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,13-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
828,,,,,,,,,,,,,,,,92.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,13-3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
829,,,,,,,,,,,,,,,,92.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,13-4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
830,,,,,,,,,,,,,,,,92.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,13-5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
831,,,,,,,,,,,,,,,,68,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,Non,,,,,,,,1,0,,,10.4,,,,,,,,,,,,,,,,Cocaïne,,,
832,,,,,,,,,,,,,,,,82.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
833,,,,,,,,,,,,,,,,82.2,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
834,,,,,,,,,,,,,,,,60.8,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,Cocaïne,,,
841,,,,,,,,,,,,,,,,25.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,67.9,,Non,,,,,,,,A1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
842,,,,,,,,,,,,,,,,25.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,67.9,,Non,,,,,,,,A2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
845,,,,,,,,,,,,,,,,73,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,12.1,,Non,,,,,,,,1,,,,,,,,,,,,,,,,,,,,Cocaïne,,,
891,,,,,,,,,,,,,,,,92.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,L7,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
892,,,,,,,,,,,,,,,,92.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,S5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
893,,,,,,,,,,,,,,,,92.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,M1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
894,,,,,,,,,,,,,,,,95.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,M2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
901,,,,,,,,,,,,,,,,50,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,20_066173,0,,,,,,39,,,,,,,,,,,,,Cocaïne,,,
902,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
903,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
904,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2-3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
905,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2-4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
906,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2-5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
911,,,,,,,,,,,,,,,,38.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
915,,,,,,,,,,,,,,,,73.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
916,,,,,,,,,,,,,,,,54.3,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,Non,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,Cocaïne,,,
929,,,,,,,,,,,,,,,,70.2,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
930,,,,,,,,,,,,,,,,74.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,17,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
934,,,,,,,,,,,,,,,,82,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,18-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
935,,,,,,,,,,,,,,,,82,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,18-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
936,,,,,,,,,,,,,,,,74.4,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,19-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
937,,,,,,,,,,,,,,,,74.4,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,19-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
938,,,,,,,,,,,,,,,,53,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,31.2,,Non,,,,,,,,A1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
939,,,,,,,,,,,,,,,,53,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,31.2,,Non,,,,,,,,A2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
964,,,,,,,,,,,,,,,,50,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,3,,Non,,,,,,,,20_067106,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
976,,,,,,,,,,,,,,,,79.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,6,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
977,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
978,,,,,,,,,,,,,,,,88.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
979,,,,,,,,,,,,,,,,68,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,12.2,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
980,,,,,,,,,,,,,,,,82,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
1027,,,,,,,,,,,,,,,,100,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
1029,,,,,,,,,,,,,25.4,,,70.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,Non,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
