id,_3_4_methylene_dioxy_methylamphetamine,acetylcodeine,acetylthebaol,cafeine,clotrimazole,cocaine,couleur,description_de_l_objet,dextromethorphane,griseofulvine,heroine,logo,mannitol,meconine,monoacetylmorphine,morphine,nom_de_logo,noscapine,numero_echantillon,o3_monoacetylmorphine_,o6_monoacetylmorphine,ovule,papaverine,paracetamol,phenacetine,presentation,saccharose,type_drogue
10169,,,,20,,,Marron,,,,10.6,Non,,,,,,,50,,,0,,39.4,,,,Héroïne
10170,,,,20.2,,,Marron,,,,10,Non,,,,,,,72,,,0,,39.9,,,,Héroïne
10171,,,,20,,,Marron,,,,11.1,Non,,,,,,,82,,,0,,39.7,,,,Héroïne
10308,,,,30.6,,,Beige,,,,0,Non,,,,,,0,M2-2,,,0,,60.4,,,,Héroïne
10309,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB21-2,,,0,,60.4,,,,Héroïne
10310,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB21-3,,,0,,60.4,,,,Héroïne
10311,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB8-3,,,0,,60.4,,,,Héroïne
10312,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB8-4,,,0,,60.4,,,,Héroïne
10313,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB8-5,,,0,,60.4,,,,Héroïne
10314,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB8-6,,,0,,60.4,,,,Héroïne
10315,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB8-7,,,0,,60.4,,,,Héroïne
10316,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB21-1,,,0,,60.4,,,,Héroïne
10318,,,,30.5,,,Beige,,,,3.4,Non,,,,,,0,MB13,,,0,,61.1,,,,Héroïne
10319,,,,30.5,,,Beige,,,,3.4,Non,,,,,,0,M6,,,0,,61.1,,,,Héroïne
10320,,,,30.5,,,Beige,,,,3.4,Non,,,,,,0,MB18,,,0,,61.1,,,,Héroïne
10438,,,,20,,,Marron,,,,11.1,Non,,,,,,,72,,,0,,39.7,,,,Héroïne
10439,,,,20,,,Marron,,,,11.1,Non,,,,,,,50,,,0,,39.7,,,,Héroïne
10440,,,,20,,,Marron,,,,11.1,Non,,,,,,,32,,,0,,39.7,,,,Héroïne
10441,,,,20,,,Marron,,,,11.1,Non,,,,,,,20,,,0,,39.7,,,,Héroïne
10442,,,,20,,,Marron,,,,11.1,Non,,,,,,,12,,,0,,39.7,,,,Héroïne
10537,,,,24.9,,,Marron,,,,10,Non,,,,,,7.2,26,,,0,,53,,,,Héroïne
10538,,,,24.9,,,Marron,,,,10,Non,,,,,,7.2,27,,,0,,53,,,,Héroïne
10539,,,,24.9,,,Marron,,,,10,Non,,,,,,7.2,28,,,0,,53,,,,Héroïne
10540,,,,24.9,,,Marron,,,,10,Non,,,,,,7.2,29,,,0,,53,,,,Héroïne
10541,,,,24.9,,,Marron,,,,10,Non,,,,,,7.2,30,,,0,,53,,,,Héroïne
10542,,,,24.9,,,Marron,,,,10,Non,,,,,,7.2,31,,,0,,53,,,,Héroïne
10543,,,,24.9,,,Marron,,,,10,Non,,,,,,7.2,32,,,0,,53,,,,Héroïne
10692,,,,27.6,,,Marron,,,,5.9,Non,,,,,,6.1,4-1,,,0,,57.5,,,,Héroïne
10694,,,,28.8,,,Beige,,,,5.5,Non,,,,,,6.7,1-1,,,0,,59,,,,Héroïne
10695,,,,28.8,,,Beige,,,,5.5,Non,,,,,,6.7,1-2,,,0,,59,,,,Héroïne
10696,,,,28.8,,,Beige,,,,5.5,Non,,,,,,6.7,1-3,,,0,,59,,,,Héroïne
10697,,,,28.8,,,Beige,,,,5.5,Non,,,,,,6.7,1-4,,,0,,59,,,,Héroïne
10698,,,,29.5,,,Beige,,,,5.3,Non,,,,,,6.8,2-1,,,0,,60.4,,,,Héroïne
10699,,,,29.5,,,Beige,,,,5.3,Non,,,,,,6.8,2-2,,,0,,60.4,,,,Héroïne
10700,,,,29.5,,,Beige,,,,5.3,Non,,,,,,6.8,2-3,,,0,,60.4,,,,Héroïne
10701,,,,29.8,,,Beige,,,,10.6,Non,,,,,,6.4,5434,,,0,,48,,,,Héroïne
10702,,,,26.2,,,Beige,,,,8.8,Non,,,,,,6.2,LPS,,,0,,54,,,,Héroïne
10799,,,,8.6,,,Marron,,,,28.7,Non,,,,,,22.2,15913,,6.5,0,,16.5,,,,Héroïne
10802,,,,26.9,,,Marron,,,,6.9,Non,,,,,,5.2,15914,,4,0,,51.5,,,,Héroïne
10803,,,,26.9,,,Marron,,,,6.9,Non,,,,,,5.2,15915,,4,0,,51.5,,,,Héroïne
10883,,,,22.7,,,Multicolore,,,,16.2,Non,,,0,,,8.8,016178,,,0,,45.7,,,,Héroïne
10897,,,,17.3,,,Beige,,,,23.1,Non,,,,,,13.8,5,,,0,,33.5,,,,Héroïne
10898,,,,20.1,,,Beige,,,,18.3,Non,,,,,,10.8,7,,,0,,39.3,,,,Héroïne
10933,,,,27.7,,,Beige,,,,8.3,Non,,,,,,4.7,16181,,0,0,,56.3,,,,Héroïne
10934,,,,27.7,,,Beige,,,,8.3,Non,,,,,,4.7,16182,,0,0,,56.3,,,,Héroïne
10935,,,,27.7,,,Beige,,,,8.3,Non,,,,,,4.7,16183,,0,0,,56.3,,,,Héroïne
10936,,,,27.7,,,Beige,,,,8.3,Non,,,,,,4.7,16184,,0,0,,56.3,,,,Héroïne
10937,,,,,,,Beige,,,,56.5,Non,,,,,,29.4,16185,,0,0,,,,,,Héroïne
10977,,,,33,,,Marron,,,,7.1,Non,,,,,,0,6g2,,,0,,41.6,,,,Héroïne
10978,,,,33,,,Marron,,,,7.1,Non,,,,,,0,6g10,,,0,,41.6,,,,Héroïne
10999,,,,36.6,,,Beige,,,,3.6,Non,,,,,,0,1-1,,,0,,49.9,,,,Héroïne
11000,,,,36.6,,,Beige,,,,3.6,Non,,,,,,0,1-2,,,0,,49.9,,,,Héroïne
11001,,,,36.6,,,Beige,,,,3.6,Non,,,,,,0,1-3,,,0,,49.9,,,,Héroïne
11002,,,,36.6,,,Beige,,,,3.6,Non,,,,,,0,1-4,,,0,,49.9,,,,Héroïne
11003,,,,36.6,,,Beige,,,,3.6,Non,,,,,,0,1-6,,,0,,49.9,,,,Héroïne
11004,,,,36.7,,,Beige,,,,0,Non,,,,,,0,1-5,,,0,,49.7,,,,Héroïne
11005,,,,36.7,,,Beige,,,,0,Non,,,,,,0,1-7,,,0,,49.7,,,,Héroïne
11066,,,,26.6,,,Beige,,,,8.6,Non,,,,,,0,5-1,,,0,,53.5,,,,Héroïne
11067,,,,26.6,,,Beige,,,,8.6,Non,,,,,,0,5-2,,,0,,53.5,,,,Héroïne
11068,,,,26.6,,,Beige,,,,8.6,Non,,,,,,0,5-3,,,0,,53.5,,,,Héroïne
11069,,,,26.6,,,Beige,,,,8.6,Non,,,,,,0,5-4,,,0,,53.5,,,,Héroïne
11070,,,,26.2,,,Beige,,,,8,Non,,,,,,0,2-1,,,0,,53.1,,,,Héroïne
11071,,,,30,,,Beige,,,,4.3,Non,,,,,,0,2-2,,,0,,58.9,,,,Héroïne
11081,,,,34.7,,,Marron,,,,3.1,Non,,,,,,,A,,,0,,59.6,,,,Héroïne
11082,,,,34.7,,,Marron,,,,3.1,Non,,,,,,,B,,,0,,59.6,,,,Héroïne
11083,,,,31.4,,,Marron,,,,2.2,Non,,,,,,,A,,,0,,62.2,,,,Héroïne
11158,,,,22.6,,,Beige,,,,18.4,Non,,,,,,8.5,10A,,,0,,40.6,,,,Héroïne
11159,,,,22.6,,,Beige,,,,18.4,Non,,,,,,8.5,12C,,,0,,40.6,,,,Héroïne
11233,,,,28,,,Marron,,,,5,Non,,,,,,4,21_115586,,,0,,53,,,,Héroïne
11236,,,,30,,,Blanc Cassé,,,,6,Non,,,,,,4,21_115592,,,0,,54,,,,Héroïne
11301,,,,36.2,,,Beige,,,,5.6,Non,,,,,,3.1,16180,,1.2,0,,50.3,,,,Héroïne
11302,,,,25.8,,,Beige,,,,14.1,Non,,,,,,7.6,16188,,1.6,0,,50.6,,,,Héroïne
11313,,,,17.8,,,Beige,,,,22.5,Non,,,,,,10.1,HE,,,0,,44.1,,,,Héroïne
11326,,,,24.2,,,Beige,,,,11.7,Non,,,,,,5.7,3,,,0,,56.4,,,,Héroïne
11327,,,,24.4,,,Beige,,,,10.7,Non,,,,,,5.3,6,,,0,,56.1,,,,Héroïne
11328,,,,29.4,,,Beige,,,,3.9,Non,,,,,,0,7,,,0,,60.4,,,,Héroïne
11340,,,,5.7,,,Beige,,,,85.6,Non,,,,,,11.7,13.2,,,0,,,,,,Héroïne
11342,,,,11.7,,,Beige,,,,54.7,Non,,,,,,6.4,5.1,,,0,,,,,,Héroïne
11343,,,,12,,,Beige,,,,50.9,Non,,,,,,6.3,5.2,,,0,,,,,,Héroïne
11346,,,,27.7,,,Beige,,,,12.5,Non,,,,,,16.3,8.1,,,0,,,,,,Héroïne
11347,,,,27.6,,,Beige,,,,12.4,Non,,,,,,15.6,8.2,,,0,,,,,,Héroïne
11350,,,,12,,,Beige,,,,60.1,Non,,,,,,5.2,10.1,,,0,,,,,,Héroïne
11351,,,,11.7,,,Beige,,,,68.8,Non,,,,,,5.4,10.2,,,0,,,,,,Héroïne
11352,,,,5.4,,,Beige,,,,79.9,Non,,,,,,11.2,13.1,,,0,,,,,,Héroïne
11358,,,,18,,,Beige,,,,24.9,Non,,,,,,0,14.1,,,0,,,,,,Héroïne
11369,,,,23.5,,,Beige,,,,45.2,Non,,,,,,0,15.2,,,0,,,,,,Héroïne
11376,,,,4.1,,,Beige,,,,48.2,Non,,,,,,25.8,1DP,,,0,,7.5,,,,Héroïne
11377,,,,28.1,,,Beige,,,,8.2,Non,,,,,,0,2B,,,0,,55.2,,,,Héroïne
11378,,,,12,,,Beige,,,,35,Non,,,,,,19.1,1DM,,,0,,23.1,,,,Héroïne
11379,,,,29.8,,,Beige,,,,6.4,Non,,,,,,0,1R,,,0,,59,,,,Héroïne
11414,,,,28.3,,,Beige,,,,4.6,Non,,,,,,6,3-1,,,0,,57.8,,,,Héroïne
11415,,,,28.3,,,Beige,,,,4.6,Non,,,,,,6,3-2,,,0,,57.8,,,,Héroïne
11416,,,,28.3,,,Beige,,,,4.6,Non,,,,,,6,3-3,,,0,,57.8,,,,Héroïne
11417,,,,28.3,,,Beige,,,,4.6,Non,,,,,,6,3-4,,,0,,57.8,,,,Héroïne
11418,,,,28.3,,,Beige,,,,4.6,Non,,,,,,6,3-5,,,0,,57.8,,,,Héroïne
11435,,,,31.1,,,Beige,,,,0,Non,,,,,,4.4,1-1,,,0,,62.6,,,,Héroïne
11436,,,,31.1,,,Beige,,,,0,Non,,,,,,4.4,1-2,,,0,,62.6,,,,Héroïne
11437,,,,31.1,,,Beige,,,,0,Non,,,,,,4.4,1-4,,,0,,62.6,,,,Héroïne
11438,,,,31.1,,,Beige,,,,0,Non,,,,,,4.4,1-5,,,0,,62.6,,,,Héroïne
11439,,,,31.1,,,Beige,,,,0,Non,,,,,,4.4,1-6,,,0,,62.6,,,,Héroïne
11440,,,,28.1,,,Beige,,,,4.4,Non,,,,,,6.4,1-3,,,0,,57.1,,,,Héroïne
11444,,,,27.4,,,Beige,,,,3.7,Non,,,,,,7.1,1-1,,,0,,56.9,,,,Héroïne
11445,,,,27.4,,,Beige,,,,3.7,Non,,,,,,7.1,1-2,,,0,,56.9,,,,Héroïne
11446,,,,27.4,,,Beige,,,,3.7,Non,,,,,,7.1,1-3,,,0,,56.9,,,,Héroïne
11447,,,,27.4,,,Beige,,,,3.7,Non,,,,,,7.1,1-4,,,0,,56.9,,,,Héroïne
11494,,,,28.8,,,Marron,,,,6.6,Non,,,,,,0,1-3,,,0,,58.1,,,,Héroïne
11495,,,,28.8,,,Marron,,,,6.6,Non,,,,,,0,11,,,0,,58.1,,,,Héroïne
11496,,,,28,,,Marron,,,,7.1,Non,,,,,,0,1-4,,,0,,57.4,,,,Héroïne
11497,,,,28,,,Marron,,,,7.1,Non,,,,,,0,6-3,,,0,,57.4,,,,Héroïne
11498,,,,28,,,Marron,,,,7.1,Non,,,,,,0,12-3,,,0,,57.4,,,,Héroïne
11499,,,,28,,,Marron,,,,5.8,Non,,,,,,0,6-1,,,0,,57.2,,,,Héroïne
11500,,,,28.4,,,Marron,,,,6,Non,,,,,,0,6-2,,,0,,57.7,,,,Héroïne
11501,,,,28.8,,,Marron,,,,5.6,Non,,,,,,0,6-4,,,0,,58.5,,,,Héroïne
11502,,,,28.8,,,Marron,,,,5.6,Non,,,,,,0,18,,,0,,58.5,,,,Héroïne
11503,,,,29.6,,,Marron,,,,6,Non,,,,,,0,9,,,0,,60.7,,,,Héroïne
11504,,,,28.7,,,Marron,,,,7.6,Non,,,,,,0,10-1,,,0,,58.6,,,,Héroïne
11505,,,,28.7,,,Marron,,,,7.6,Non,,,,,,0,10-2,,,0,,58.6,,,,Héroïne
11506,,,,28.7,,,Marron,,,,7.6,Non,,,,,,0,10-3,,,0,,58.6,,,,Héroïne
11507,,,,28.7,,,Marron,,,,7.6,Non,,,,,,0,10-4,,,0,,58.6,,,,Héroïne
11508,,,,28.6,,,Marron,,,,5.8,Non,,,,,,0,12-1,,,0,,58.2,,,,Héroïne
11509,,,,28.6,,,Marron,,,,5.4,Non,,,,,,0,12-2,,,0,,58.4,,,,Héroïne
11510,,,,28.7,,,Marron,,,,4.9,Non,,,,,,0,13,,,0,,58.9,,,,Héroïne
11557,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB8-1,,,0,,60.4,,,,Héroïne
11558,,,,30.6,,,Beige,,,,0,Non,,,,,,0,MB8-2,,,0,,60.4,,,,Héroïne
11677,,,,17.9,,,Beige,,,,25.1,Non,,,,,,11.9,A,,,0,,33.4,,,,Héroïne
11678,,,,17.9,,,Beige,,,,25.1,Non,,,,,,11.9,C,,,0,,33.4,,,,Héroïne
11679,,,,16.6,,,Beige,,,,21.3,Non,,,,,,12.6,B,,,0,,37.8,,,,Héroïne
11680,,,,18.1,,,Beige,,,,25,Non,,,,,,11.8,D,,,0,,33.7,,,,Héroïne
11712,,,,28.1,,,Marron,,,,5.8,Non,,,,,,0,4,,,0,,59.8,,,,Héroïne
11743,,,,19.5,,,Beige,,,,21.3,Non,,,0,,,10.3,016357,,,0,,39.7,,,,Héroïne
11744,,,,20,,,Beige,,,,22,Non,,,0,,,10.6,016358,,,0,,40,,,,Héroïne
11773,,,,25.1,,,Beige,,,,9.1,Non,,,,,,5.5,5,,,0,,52.3,,,,Héroïne
11774,,,,25.3,,,Beige,,,,14.7,Non,,,,,,8,9,,,0,,42.5,,,,Héroïne
11779,,,,15.5,,,Beige,,,,49.7,Non,,,,,,0,20-1-1,,,0,,,,,,Héroïne
11780,,,,15.5,,,Beige,,,,49.7,Non,,,,,,0,20-1-2,,,0,,,,,,Héroïne
11781,,,,15.5,,,Beige,,,,49.7,Non,,,,,,0,20-2-1,,,0,,,,,,Héroïne
11782,,,,15.5,,,Beige,,,,49.7,Non,,,,,,0,20-2-2,,,0,,,,,,Héroïne
11783,,,,6,,,Beige,,,,79.9,Non,,,,,,10.8,02-1-1,,,0,,,,,,Héroïne
11784,,,,6,,,Beige,,,,79.9,Non,,,,,,10.8,02-1-2,,,0,,,,,,Héroïne
11785,,,,6,,,Beige,,,,79.9,Non,,,,,,10.8,02-232-1,,,0,,,,,,Héroïne
11786,,,,6,,,Beige,,,,79.9,Non,,,,,,10.8,02-232-2,,,0,,,,,,Héroïne
11857,,0,0,23,,,Beige,,,,4,Non,,0,,,,2,22_100151,,0,0,,70,,,,Héroïne
11859,,,,,,,Beige,,,,53.3,Non,,,3.8,,,28.3,1,,,0,,,,,,Héroïne
11860,,,,,,,Beige,,,,53.3,Non,,,3.8,,,28.3,2,,,0,,,,,,Héroïne
11861,,,,,,,Beige,,,,53.3,Non,,,3.8,,,28.3,3,,,0,,,,,,Héroïne
11862,,,,17.7,,,Beige,,,,17.8,Non,,,,,,0,14-2,,,0,,,,,,Héroïne
11863,,,,24.3,,,Beige,,,,46.5,Non,,,,,,0,15-1,,,0,,,,,,Héroïne
11887,,,,30.9,,,Beige,,,,0,Non,,,,,,0,1-7-1,,,0,,63.3,,,,Héroïne
11888,,,,30.9,,,Beige,,,,0,Non,,,,,,0,1-7-2,,,0,,63.3,,,,Héroïne
11889,,,,30.9,,,Beige,,,,0,Non,,,,,,0,1-7-3,,,0,,63.3,,,,Héroïne
11890,,,,26.8,,,Beige,,,,5.6,Non,,,,,,5.3,1-8,,,0,,61.3,,,,Héroïne
11891,,,,30.7,,,Beige,,,,3.3,Non,,,,,,0,1-9,,,0,,63.7,,,,Héroïne
11892,,,,25.9,,,Beige,,,,4.5,Non,,,,,,5.6,1-10-1,,,0,,59.5,,,,Héroïne
11893,,,,25.9,,,Beige,,,,4.5,Non,,,,,,5.6,1-10-2,,,0,,59.5,,,,Héroïne
11894,,,,25.9,,,Beige,,,,4.5,Non,,,,,,5.6,1-10-3,,,0,,59.5,,,,Héroïne
11895,,,,25.9,,,Beige,,,,4.5,Non,,,,,,5.6,1-10-4,,,0,,59.5,,,,Héroïne
11896,,,,25.9,,,Beige,,,,4.5,Non,,,,,,5.6,1-10-5,,,0,,59.5,,,,Héroïne
11897,,,,25.9,,,Beige,,,,4.5,Non,,,,,,5.6,1-10-6,,,0,,59.5,,,,Héroïne
11926,,,,22.7,,,Beige,,,,17.9,Non,,,,,,7.8,HE,,,0,,46.6,,,,Héroïne
11928,,,,,,,Beige,,,,,Non,,,,,,,6073,,,0,,,,,,Héroïne
11992,,,,26.9,,,Beige,,,,4.7,Non,,,,,,5.3,1-10-3,,,0,,61.5,,,,Héroïne
11993,,,,25.9,,,Beige,,,,4.5,Non,,,,,,5.6,1-10-7,,,0,,59.5,,,,Héroïne
11994,,,,25.9,,,Beige,,,,4.5,Non,,,,,,5.6,1-10-6,,,0,,59.5,,,,Héroïne
11995,,,,30.4,,,Beige,,,,3.3,Non,,,,,,0,1-7-1,,,0,,61.6,,,,Héroïne
11996,,,,27.4,,,Beige,,,,0,Non,,,,,,4.6,1-7-4,,,0,,58.2,,,,Héroïne
12031,,,,25.6,,,Beige,,,,8.1,Non,,,,,,0,h1,,,0,,62.3,,,,Héroïne
12032,,,,25.6,,,Beige,,,,8.1,Non,,,,,,0,h2,,,0,,62.3,,,,Héroïne
12034,,,,25.8,,,Beige,,,,6,Non,,,,,,0,h3,,,0,,63.4,,,,Héroïne
12083,,,,29.5,,,Beige,,,,3.8,Non,,,,,,0,1,,,0,,62.5,,,,Héroïne
12084,,,,29.2,,,Beige,,,,12.1,Non,,,,,,6.1,D3,,,0,,57.9,,,,Héroïne
12085,,,,31.3,,,Beige,,,,4.4,Non,,,,,,0,D4,,,0,,65.2,,,,Héroïne
12086,,,,22.6,,,Beige,,,,26.6,Non,,,,,,13.2,1,,,0,,32.2,,,,Héroïne
12101,,,,26,,,Beige,,,,11,Non,,,,,,6,22_100198,,,0,,49,,,,Héroïne
12119,,,,29.4,,,Autre,,,,3.4,Non,,,3,,,2.5,016247,,,0,,61.7,,,,Héroïne
12120,,,,8.3,,,Beige,,,,31.9,Non,,,,,,4.5,OFDT 6039,,,0,,,,,,Héroïne
12224,,,,23.1,,,Beige,,,,16.7,Non,,,,,,7.1,1,,,0,,47,,,,Héroïne
12225,,,,23.1,,,Beige,,,,16.7,Non,,,,,,7.1,2,,,0,,47,,,,Héroïne
12226,,,,23.1,,,Beige,,,,16.7,Non,,,,,,7.1,3,,,0,,47,,,,Héroïne
12227,,,,23.1,,,Beige,,,,16.7,Non,,,,,,7.1,4,,,0,,47,,,,Héroïne
12229,,,,,,,Beige,,,,58.3,Non,,,,,,23.1,6,,,0,,,,,,Héroïne
12296,,,,21.1,,,Beige,,,,18.6,Non,,,,,,10.1,H,,,0,,42.6,,,,Héroïne
12331,,,,26,,,Beige,,,,13,Non,,,,,,8,22_100202,,,0,,51,,,,Héroïne
12332,,,,26,,,Beige,,,,13,Non,,,,,,8,22_100203,,,0,,51,,,,Héroïne
12374,,,,24.3,,,Beige,,,,11.4,Non,,,,,,5.2,S-2,,,0,,49.8,,,,Héroïne
12403,,,,28.7,,,Beige,,,,13.2,Non,,,,,,5.8,4963,,,0,,47.3,,,,Héroïne
12441,,,,17.5,,,Beige,,,,34.1,Non,,,,,,0,6223,,,0,,11.7,,,,Héroïne
12453,,,,24.5,,,Beige,,,,10.1,Non,,,,,,0,HE,,,0,,47.8,,,,Héroïne
12486,,,,21.6,,,Beige,,,,13.6,Non,,,,,,7.8,2-1,,,0,,45.1,,,,Héroïne
12487,,,,21.6,,,Beige,,,,13.6,Non,,,,,,7.8,2-2,,,0,,45.1,,,,Héroïne
12488,,,,21.6,,,Beige,,,,13.6,Non,,,,,,7.8,2-5,,,0,,45.1,,,,Héroïne
12489,,,,21.4,,,Beige,,,,10.8,Non,,,,,,7.8,2-3,,,0,,44,,,,Héroïne
12490,,,,21.4,,,Beige,,,,10.8,Non,,,,,,7.8,2-6,,,0,,44,,,,Héroïne
12491,,,,21.2,,,Beige,,,,13.2,Non,,,,,,8,2-4,,,0,,43.5,,,,Héroïne
12492,,,,21.2,,,Beige,,,,13.2,Non,,,,,,8,2-7,,,0,,43.5,,,,Héroïne
12493,,,,21.5,,,Beige,,,,10.8,Non,,,,,,7.4,2-8,,,0,,44.1,,,,Héroïne
12515,,,,28,,,Autre,,,,5.8,Non,,,2.4,,,3.7,016397,,,0,,56.3,,,,Héroïne
12559,,,,,,,Autre,,,,54.2,Non,,,3.4,,,30.3,016380,,,0,,,,,,Héroïne
12560,,,,,,,Autre,,,,53.1,Non,,,3.9,,,31.2,016381,,,0,,,,,,Héroïne
12561,,,,,,,Autre,,,,54.1,Non,,,3.6,,,31.3,016382,,,0,,,,,,Héroïne
12562,,,,,,,Autre,,,,51.7,Non,,,4.8,,,28,016383,,,0,,,,,,Héroïne
12564,,,,34.3,,,Autre,,,,7.1,Non,,,1,,,2.8,016385,,,0,,49.3,,,,Héroïne
12574,,,,20.2,,,Beige,,,,23.4,Non,,,,,,11.2,"1-1, 1-2, 1-3, 1-4, 1-5",,,0,,41.2,,,,Héroïne
12590,,,,0,,77.2,Blanche,,,,0,Non,,,,,,,3U,,,0,,0,14.2,,,Héroïne
12591,,,,24.6,,,Marron,,,,0,Non,,,,,,0,1BF,,,0,,48.5,,,,Héroïne
12594,,,,33.9,,,Beige,,,,0,Non,,,,,,,34NJ,,,0,,67.7,,,,Héroïne
12595,,,,0,,67.8,Blanc Cassé,,,,0,Non,,,,,,,38NJ,,,0,,,28.9,,,Héroïne
12597,,,,26.6,,,Beige,,,,7.7,Non,,,,,,0,1bisB,,,0,,55,,,,Héroïne
12598,,,,26.6,,,Beige,,,,7.7,Non,,,,,,0,11bisB,,,0,,55,,,,Héroïne
12599,,,,26.6,,,Beige,,,,7.7,Non,,,,,,0,4U,,,0,,55,,,,Héroïne
12600,,,,26.6,,,Beige,,,,7.7,Non,,,,,,0,32NJ,,,0,,55,,,,Héroïne
12601,,,,26.6,,,Beige,,,,7.7,Non,,,,,,0,4CJ,,,0,,55,,,,Héroïne
12602,,,,26.6,,,Beige,,,,7.7,Non,,,,,,0,1M,,,0,,55,,,,Héroïne
12616,,,,20.5,,,Marron,,,,1.2,Non,,,,,,1,16434,,1.3,0,,62.7,,,,Héroïne
12756,,,,6.8,,,Beige,,,,51.2,Non,,,,,,4.1,H1,,,0,,,,,,Héroïne
12757,,,,5.2,,,Beige,,,,39.7,Non,,,,,,3.7,H2,,,0,,,,,,Héroïne
12758,,,,9.8,,,Beige,,,,54,Non,,,,,,4.3,H3,,,0,,,,,,Héroïne
12759,,,,15.5,,,Beige,,,,19.6,Non,,,,,,0,H4,,,0,,,,,,Héroïne
12790,,,,15.2,,,Beige,,,,42.9,Non,,,,,,4.5,1,,,0,,,,,,Héroïne
12844,,,,21.6,,,Beige,,,,17.3,Non,,,,,,9.2,1A,,,0,,44.5,,,,Héroïne
12845,,,,22.7,,,Beige,,,,17.2,Non,,,,,,9.6,1B,,,0,,45.8,,,,Héroïne
12894,,,,26.6,,,Beige,,,,9.5,Non,,,,,,4.6,A7,,0.5,0,,53.2,,,,Héroïne
12895,,,,26.6,,,Beige,,,,9.5,Non,,,,,,4.6,A15,,0.5,0,,53.2,,,,Héroïne
12896,,,,26.6,,,Beige,,,,9.5,Non,,,,,,4.6,A16,,0.5,0,,53.2,,,,Héroïne
12944,,,,26.8,,,Beige,,,,6.2,Non,,,,,,0,4CJ,,,0,,54.5,,,,Héroïne
12945,,,,26.6,,,Beige,,,,8.1,Non,,,,,,0,4U,,,0,,54,,,,Héroïne
12946,,,,33.1,,,Beige,,,,6.7,Non,,,,,,0,1M,,,0,,51.5,,,,Héroïne
12947,,,,27.1,,,Beige,,,,7.3,Non,,,,,,0,32NJ,,,0,,54.1,,,,Héroïne
12948,,,,29.3,,0,Beige,,,,4.2,Non,,,,,,0,39NJ,,,0,,58.1,,,,Héroïne
12949,,,,,,,Beige,,,,45.8,Non,,,,,,26.6,35NJ,,,0,,,,,,Héroïne
13058,,,,33.2,,,Marron,,,,7.3,Non,,,,,,0,6g10,,,0,,42.9,,,,Héroïne
13098,,,,22.8,,,Beige,,,,17.2,Non,,,,,,9.5,16532,,1.4,0,,42.2,,,,Héroïne
13099,,,,22.8,,,Beige,,,,17.2,Non,,,,,,9.5,16533,,1.4,0,,42.2,,,,Héroïne
13100,,,,22.8,,,Beige,,,,17.2,Non,,,,,,9.5,16534,,1.4,0,,42.2,,,,Héroïne
13101,,,,22.8,,,Beige,,,,17.2,Non,,,,,,9.5,16535,,1.4,0,,42.2,,,,Héroïne
13126,,,,16.7,,,Beige,,,,48.8,Non,,,,,,6.2,1,,,1,,,,,,Héroïne
13128,,,,27.9,,,Beige,,,,16.7,Non,,,,,,8.1,bb6,,,0,,35.7,,,,Héroïne
13129,,,,27.9,,,Beige,,,,16.7,Non,,,,,,8.1,bb9,,,0,,35.7,,,,Héroïne
13130,,,,27.9,,,Beige,,,,16.7,Non,,,,,,8.1,Z2,,,0,,35.7,,,,Héroïne
13131,,,,22.4,,,Beige,,,,15.6,Non,,,,,,9.5,BB11,,,0,,39.9,,,,Héroïne
13132,,,,25,,,Beige,,,,15.1,Non,,,,,,9.9,bb12,,,0,,36.7,,,,Héroïne
13133,,,,25,,,Beige,,,,15.1,Non,,,,,,9.9,bb13,,,0,,36.7,,,,Héroïne
13134,,,,21.7,,,Beige,,,,18.2,Non,,,,,,8.6,BB25,,,0,,37,,,,Héroïne
13135,,,,24.2,,,Beige,,,,16.9,Non,,,,,,8.7,BB29,,,0,,35.8,,,,Héroïne
13194,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16513,,4.2,0,,52.7,,,,Héroïne
13195,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16514,,4.2,0,,52.7,,,,Héroïne
13196,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16515,,4.2,0,,52.7,,,,Héroïne
13197,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16516,,4.2,0,,52.7,,,,Héroïne
13198,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16517,,4.2,0,,52.7,,,,Héroïne
13199,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16518,,4.2,0,,52.7,,,,Héroïne
13200,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16519,,4.2,0,,52.7,,,,Héroïne
13201,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16525,,4.2,0,,52.7,,,,Héroïne
