id,abime,cannabidiol,cannabinol,couleur,delta9_tetrahydrocannabinol,epaisseur,etiquette,hauteur,largeur,longueur,masse,presentation,taux_cbd,taux_cbn,visqueux
4846,False,0,0,,4.9,0,False,0,0,0,0,Débris végétaux,0,0,False
4847,False,0,0,,18.8,25,True,0,62,98,97.3,Plaquette,2.5,1.8,False
4848,False,0,0,,18.8,25,True,0,62,98,97.3,Plaquette,2.5,1.8,False
4849,False,0,0,,18.8,25,True,0,62,98,97.3,Plaquette,2.5,1.8,False
4850,False,0,0,,21.9,23,True,0,63,100,96.4,Plaquette,3.1,1.8,False
4851,False,0,0,,36.5,21,True,0,56,90,96.7,Plaquette,1.1,0,False
4852,False,0,0,,36.1,0,False,0,0,0,0,Morceaux,2.4,1.2,False
4853,False,0,0,,45.6,0,False,0,0,0,0,Ovule,0,0,False
4854,False,0,0,,31,25,False,0,50,87,93.6,Plaquette,2.8,2.1,False
4855,False,0,0,,31,25,False,0,50,87,93.6,Plaquette,2.8,2.1,False
4856,False,0,0,,31.1,27,False,0,49,0,79.8,Plaquette,2.9,1.9,False
4857,False,0,0,,20,0,False,0,0,0,0,Sommités,0,0,False
4858,False,0,0,,27,0,False,0,0,0,0,Morceaux,1.8,3.3,False
4859,False,0,0,,36,0,False,0,0,0,0,Morceaux,0.4,0.9,False
4871,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
4872,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
4873,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
4874,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
4875,False,0,0,,22,0,False,0,0,0,0,Sommités,0,0,False
4876,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
4877,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
4878,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
4879,False,0,0,,31,27.6,True,0,56.2,88.2,95.42,Plaquette,2.2,0.8,False
4883,False,0,0,,18.1,0,False,0,0,0,0,Sommités,0,0,False
4884,False,0,0,,18.1,0,False,0,0,0,0,Sommités,0,0,False
4885,False,0,0,,18.1,0,False,0,0,0,0,Sommités,0,0,False
4886,False,0,0,,18.1,0,False,0,0,0,0,Sommités,0,0,False
4887,False,0,0,,18.1,0,False,0,0,0,0,Sommités,0,0,False
4888,False,0,0,,18.1,0,False,0,0,0,0,Sommités,0,0,False
4889,False,0,0,,18.1,0,False,0,0,0,0,Sommités,0,0,False
4891,False,0,0,,40,30,True,0,53,90,97.2,Plaquette,0,0,False
4892,False,0,0,,36.4,22,True,0,63,104,98,Plaquette,0,0,False
4893,False,0,0,,37,24,True,0,53,106,96.7,Plaquette,1.4,0,False
4894,False,0,0,,32.4,31,True,0,52,84,96.4,Plaquette,1.3,0,False
4895,False,0,0,,31.8,30,True,0,50,90,97.8,Plaquette,1.3,0,False
4906,False,0,0,,0.6,26,True,0,51,96,87.2,Plaquette,20.4,0,False
4907,False,0,0,,0.6,26,True,0,51,96,87.2,Plaquette,20.4,0,False
4908,False,0,0,,0.6,26,True,0,51,96,87.2,Plaquette,20.4,0,False
4919,False,0,0,,34,0,False,0,0,0,0,Morceaux,0.8,2.1,False
4925,False,0,0,,34.3,0,False,0,0,0,0,Morceaux,1.5,1,False
4926,False,0,0,,33.4,0,False,0,0,0,0,Morceaux,1.4,1.1,False
4927,False,0,0,,33.5,24,True,0,62,0,6.5,Plaquette,1.4,0,False
4936,False,0,0,,20.3,0,False,0,0,0,0,Sommités,0,0,False
4939,False,0,0,,9.1,24,True,0,65,96,100.6,Plaquette,0,2,False
4940,False,0,0,,12.8,20,True,0,62,101,99.6,Plaquette,1.2,1.2,False
4941,False,0,0,,32.3,30,True,0,49,91,99.3,Plaquette,1.9,0,False
4942,False,0,0,,37,19,True,0,50,100,99,Plaquette,0,0,False
4943,False,0,0,,21.8,0,False,0,0,0,0,Sommités,0,0,False
4944,False,0,0,,39.2,20,True,0,51,101,96.4,Plaquette,0,0,False
4945,False,0,0,,39.2,20,True,0,51,101,96.4,Plaquette,0,0,False
4946,False,0,0,,39.2,20,True,0,51,101,96.4,Plaquette,0,0,False
4947,False,0,0,,39.2,20,True,0,51,101,96.4,Plaquette,0,0,False
4948,False,0,0,,39.2,20,True,0,51,101,96.4,Plaquette,0,0,False
4949,False,0,0,,39.1,20,True,0,52,102,97.2,Plaquette,0,0,False
4950,False,0,0,,39.1,20,True,0,52,102,97.2,Plaquette,0,0,False
4951,False,0,0,,39,19,True,0,51,102,97.2,Plaquette,0,0,False
4952,False,0,0,,39,19,True,0,51,102,97.2,Plaquette,0,0,False
4953,False,0,0,,39,19,True,0,51,102,97.2,Plaquette,0,0,False
4954,False,0,0,,38.3,21,True,0,52,101,97.7,Plaquette,0,0,False
4955,False,0,0,,39.1,21,True,0,51,101,97.6,Plaquette,0,0,False
4956,False,0,0,,38.6,21,True,0,50,0,46.5,Plaquette,0,0,False
4957,False,0,0,,10.7,19,True,0,51,0,43,Plaquette,1.4,0,False
4958,False,0,0,,17.1,0,False,0,0,0,0,Sommités,0,0,False
4959,False,0,0,,2.3,22,False,0,57,95,95.9,Plaquette,0,1.3,False
4960,False,0,0,,2.3,22,False,0,57,95,95.9,Plaquette,0,1.3,False
4963,False,0,0,,30,14.2,True,0,42,77.1,47.1,Plaquette,1,1.2,False
4967,False,0,0,,26.4,25,True,0,57,92,93.3,Plaquette,2.2,0,False
4968,False,0,0,,26.4,25,True,0,57,92,93.3,Plaquette,2.2,0,False
4969,False,0,0,,0.5,26,False,0,51,104,96.3,Plaquette,15.8,0,False
4977,False,0,0,,0.6,26,True,0,52,103,92.7,Plaquette,16.3,0,False
5047,False,0,0,,36,0,False,0,0,0,0,Morceaux,1.4,0,False
5050,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
5051,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
5054,False,0,0,,23.4,0,False,0,0,0,0,Morceaux,1.6,1.8,False
5068,False,0,0,,24,28,True,0,58,94,97.1,Plaquette,1.5,1.5,False
5073,False,0,0,,8.6,0,False,0,0,0,0,Sommités,0,0,False
5131,False,0,0,,19.8,0,False,0,0,0,0,Sommités,0,0,False
5132,False,0,0,,32.4,0,False,0,0,0,0,Morceaux,1,1.1,False
5133,False,0,0,,25.9,0,False,0,0,0,0,Morceaux,2.2,0,False
5134,False,0,0,,8,0,False,0,0,0,0,Débris végétaux,0,0,False
5135,False,0,0,,8,0,False,0,0,0,0,Débris végétaux,0,0,False
5136,False,0,0,,7.4,0,False,0,0,0,0,Débris végétaux,0,0,False
5137,False,0,0,,7.4,0,False,0,0,0,0,Débris végétaux,0,0,False
5138,False,0,0,,7.4,0,False,0,0,0,0,Débris végétaux,0,0,False
5139,False,0,0,,8.3,0,False,0,0,0,0,Plantes,0,1.1,False
5140,False,0,0,,8,0,False,0,0,0,0,Débris végétaux,0,0,False
5141,False,0,0,,8,0,False,0,0,0,0,Débris végétaux,0,0,False
5142,False,0,0,,8,0,False,0,0,0,0,Débris végétaux,0,0,False
5150,False,0,0,,29,18,True,0,58,102,95.5,Plaquette,2.9,1.6,False
5151,False,0,0,,27.3,28,True,0,52,101,97.3,Plaquette,2.1,1.8,False
5152,False,0,0,,20.4,24,True,0,57,91,95.3,Plaquette,2.3,3.2,False
5156,False,0,0,,26.9,0,False,0,0,0,0,Morceaux,2.3,1.3,False
5157,False,0,0,,10.8,0,False,0,0,0,0,Sommités,0,0,False
5158,False,0,0,,8.9,0,False,0,0,0,0,Sommités,0,0,False
5160,False,0,0,,43.3,0,False,0,0,0,0,Morceaux,0,0,False
5161,False,0,0,,30.8,0,False,0,0,0,0,Morceaux,1.6,1.4,False
5162,False,0,0,,30.8,0,False,0,0,0,0,Morceaux,1.6,1.4,False
5163,False,0,0,,7.7,0,False,0,0,0,0,Sommités,0,0,False
5181,False,0,0,,0.1,0,False,0,0,0,0,Sommités,0,0,False
5198,False,0,0,,16,0,False,0,0,0,0,Sommités,0,0,False
5208,False,0,0,,0.4,0,False,0,0,0,0,Morceaux,15,0,False
5209,False,0,0,,0.4,0,False,0,0,0,0,Morceaux,15,0,False
5210,False,0,0,,1.6,0,False,0,0,0,0,Morceaux,3.6,5.6,False
5211,False,0,0,,1.6,0,False,0,0,0,0,Morceaux,3.6,5.6,False
5212,False,0,0,,1.6,0,False,0,0,0,0,Morceaux,3.6,5.6,False
5213,False,0,0,,18.4,0,False,0,0,0,0,Sommités,0,0,False
5214,False,0,0,,18.4,0,False,0,0,0,0,Sommités,0,0,False
5215,False,0,0,,39.3,0,False,0,0,0,0,Morceaux,0,0,False
5226,False,0,0,,25.2,29,True,0,52,103,99.9,Plaquette,1.2,0,False
5227,False,0,0,,28.9,26,True,0,55,104,99.8,Plaquette,1.1,0,False
5228,False,0,0,,33.8,29,True,0,54,96,99.2,Plaquette,1.2,0,False
5229,False,0,0,,29.2,20,True,0,58,91,99.1,Plaquette,3.1,1.3,False
5230,False,0,0,,34.2,30,True,0,55,95,99.7,Plaquette,1.2,0,False
5231,False,0,0,,32.5,27,True,0,56,98,100.3,Plaquette,1.1,0,False
5238,False,0,0,,32.2,24,True,0,59,109,98.2,Plaquette,0,0,False
5240,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5241,False,0,0,,21.1,0,False,0,0,0,0,Morceaux,1.2,1.6,False
5242,False,0,0,,24.4,27,False,0,58,105,94,Plaquette,0,2.1,False
5254,False,0,0,,21.5,0,False,0,0,0,0,Morceaux,2.1,2.4,False
5255,False,0,0,,20.2,17,True,0,47,60,47.6,Plaquette,3.3,2,False
5256,False,0,0,,21.2,0,False,0,0,0,0,Morceaux,2.1,2.5,False
5267,False,0,0,,13.6,0,False,0,0,0,0,Sommités,0,0,False
5268,False,0,0,,16,0,False,0,0,0,0,Sommités,0,0,False
5269,False,0,0,,16.7,0,False,0,0,0,0,Sommités,0,0,False
5270,False,0,0,,38.9,19,True,0,52,102,97.7,Plaquette,0,0,False
5271,False,0,0,,30.2,23,False,0,57,105,96.8,Plaquette,0,0,False
5272,False,0,0,,15.3,0,False,0,0,0,0,Sommités,0,0,False
5273,False,0,0,,18.8,0,False,0,0,0,0,Sommités,0,0,False
5274,False,0,0,,0,0,False,0,0,0,0,,7,0,False
5275,False,0,0,,0,0,False,0,0,0,0,,7,0,False
5276,False,0,0,,0,0,False,0,0,0,0,,7,0,False
5278,False,0,0,,9.8,0,False,0,0,0,0,Sommités,0,0,False
5279,False,0,0,,11.4,0,False,0,0,0,0,Sommités,0,0,False
5280,False,0,0,,8.7,0,False,0,0,0,0,Sommités,0,0,False
5282,False,0,0,,0.2,0,False,0,0,0,0,Sommités,3.5,0,False
5283,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12.5,0,False
5284,False,0,0,,19.1,26,True,0,52,101,96.6,Plaquette,0,2.7,False
5285,False,0,0,,19.1,26,True,0,52,101,96.6,Plaquette,0,2.7,False
5286,False,0,0,,32.6,0,False,0,0,0,0,Morceaux,2.1,1.4,False
5287,False,0,0,,32.6,0,False,0,0,0,0,Morceaux,2.1,1.4,False
5288,False,0,0,,24.3,0,False,0,0,0,0,Morceaux,1.7,2.4,False
5289,False,0,0,,35.5,27,True,0,48,111,95.3,Plaquette,1.3,1,False
5290,False,0,0,,35.5,27,True,0,48,111,95.3,Plaquette,1.3,1,False
5291,False,0,0,,11.4,0,False,0,0,0,0,Sommités,0,0,False
5292,False,0,0,,11.4,0,False,0,0,0,0,Sommités,0,0,False
5293,False,0,0,,40,32,True,0,48,74,98.2,Plaquette,0,0,False
5294,False,0,0,,40,32,True,0,48,74,98.2,Plaquette,0,0,False
5295,False,0,0,,40,32,True,0,48,74,98.2,Plaquette,0,0,False
5296,False,0,0,,42.3,31,True,0,51,78,98.5,Plaquette,0,0,False
5297,False,0,0,,42.3,31,True,0,51,78,98.5,Plaquette,0,0,False
5298,False,0,0,,42.3,31,True,0,51,78,98.5,Plaquette,0,0,False
5303,False,0,0,,0.3,0,False,0,0,0,0,Sommités,8.9,0,False
5304,False,0,0,,0.5,0,False,0,0,0,0,Débris végétaux,7.3,0,False
5306,False,0,0,,0,0,False,0,0,0,0,Sommités,2.7,0,False
5308,False,0,0,,0,0,False,0,0,0,0,Sommités,87,0,False
5309,False,0,0,,0.3,0,False,0,0,0,0,Débris végétaux,6,0,False
5310,False,0,0,,0.3,0,False,0,0,0,0,Débris végétaux,6,0,False
5311,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,0,0,False
5334,False,0,0,,0.5,0,False,0,0,0,0,Sommités,9.2,0,False
5335,False,0,0,,13.5,0,False,0,0,0,0,Sommités,0,0,False
5336,False,0,0,,20,0,False,0,0,0,0,Sommités,0,0,False
5337,False,0,0,,16.8,0,False,0,0,0,0,Sommités,0,0,False
5338,False,0,0,,36.4,0,False,0,0,0,0,Morceaux,1.6,0.6,False
5350,False,0,0,,8.3,0,False,0,0,0,0,Morceaux,3.8,5.9,False
5351,False,0,0,,22.5,0,False,0,0,0,0,Morceaux,2.5,5.1,False
5352,False,0,0,,16.1,0,False,0,0,0,0,Morceaux,1.5,6.9,False
5353,False,0,0,,24.4,0,False,0,0,0,0,Morceaux,2.7,4.9,False
5354,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5355,False,0,0,,11.4,0,False,0,0,0,0,Morceaux,2,1.7,False
5356,False,0,0,,13.9,22,False,0,56,79,91.7,Plaquette,1.5,7.5,False
5357,False,0,0,,14.5,0,False,0,0,0,0,Morceaux,3.7,3.3,False
5367,False,0,0,,0,0,False,0,0,0,0,Plantes,0,0,False
5368,False,0,0,,0,0,False,0,0,0,0,Plantes,0,0,False
5369,False,0,0,,0,0,False,0,0,0,0,Plantes,0,0,False
5370,False,0,0,,6.4,0,False,0,0,0,0,Sommités,0,0,False
5371,False,0,0,,6.4,0,False,0,0,0,0,Sommités,0,0,False
5372,False,0,0,,6.4,0,False,0,0,0,0,Sommités,0,0,False
5373,False,0,0,,6.4,0,False,0,0,0,0,Sommités,0,0,False
5374,False,0,0,,21.6,0,False,0,0,0,0,Morceaux,1.5,4.3,False
5375,False,0,0,,32.3,0,False,0,0,0,0,Morceaux,1.5,1.7,False
5376,False,0,0,,32.3,0,False,0,0,0,0,Morceaux,1.5,1.7,False
5377,False,0,0,,31.7,23,True,0,54,103,98,Plaquette,1.5,1.8,False
5378,False,0,0,,31.7,23,True,0,54,103,98,Plaquette,1.5,1.8,False
5382,False,0,0,,10.4,0,False,0,0,0,0,Sommités,0,0,False
5383,False,0,0,,10.4,0,False,0,0,0,0,Sommités,0,0,False
5384,False,0,0,,1.4,0,False,0,0,0,0,Sommités,2.2,2.8,False
5385,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
5386,False,0,0,,47,0,False,0,0,0,0,Morceaux,0,0,False
5387,False,0,0,,46,20,True,0,0,42,0,Ovule,0,0,False
5392,False,0,0,,21,25,True,0,53,101,96.1,Plaquette,1.4,1.9,False
5393,False,0,0,,34.1,10,True,0,69,186,93.8,Plaquette,1.1,0,False
5394,False,0,0,,28.8,0,False,0,0,0,0,Morceaux,1.6,1.5,False
5399,False,0,0,,28.9,15,True,0,39,70,34.9,Plaquette,1.8,1.6,False
5400,False,0,0,,12.7,0,False,0,0,0,0,Sommités,0,0,False
5412,False,0,0,,29.3,0,False,0,0,0,0,Morceaux,0,1.6,False
5413,False,0,0,,17.6,0,True,0,0,0,0,Morceaux,0,7.4,False
5414,False,0,0,,28.7,0,False,0,0,0,0,Morceaux,1.1,1.6,False
5415,False,0,0,,28.8,0,False,0,0,0,0,Morceaux,0,1.6,False
5420,False,0,0,,22.4,28,True,0,49,94,99.1,Plaquette,2.8,1.5,False
5421,False,0,0,,33.7,26,True,0,57,100,99.5,Plaquette,1.2,0,False
5430,False,0,0,,1,0,False,0,0,0,0,Plantes,0,0,False
5431,False,0,0,,0,15,False,0,61,0,46.9,Plaquette,0,2,False
5432,False,0,0,,0.2,0,False,0,0,0,0,Débris végétaux,5.1,0,False
5433,False,0,0,,0.2,0,False,0,0,0,0,Débris végétaux,5.1,0,False
5443,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
5444,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
5445,False,0,0,,9,0,False,0,0,0,0,Sommités,0,0,False
5452,False,0,0,,25.9,0,False,0,0,0,0,Morceaux,1,1.5,False
5453,False,0,0,,25.8,0,False,0,0,0,0,Morceaux,0,1.6,False
5454,False,0,0,,20,0,False,0,0,0,0,Sommités,0,0,False
5455,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
5456,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
5457,False,0,0,,24,0,False,0,0,0,0,Sommités,0,0,False
5458,False,0,0,,11.2,0,False,0,0,0,0,Morceaux,0,3.6,False
5459,False,0,0,,34.9,0,False,0,0,0,0,Morceaux,2.3,2.3,False
5462,False,0,0,,20,0,False,0,0,0,0,Sommités,0,0,False
5463,False,0,0,,11,0,False,0,0,0,0,Débris végétaux,0,0,False
5464,False,0,0,,16,0,False,0,0,0,0,,0,0,False
5465,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
5466,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
5467,False,0,0,,16,0,False,0,0,0,0,,0,0,False
5468,False,0,0,,16,0,False,0,0,0,0,,0,0,False
5485,False,0,0,,0.4,0,False,0,0,0,0,Sommités,11,0,False
5486,False,0,0,,39.3,21,True,0,50,100,97.3,Plaquette,1.2,0,False
5487,False,0,0,,26,24,True,0,49,90,100.2,Plaquette,8.1,0,False
5488,False,0,0,,39.1,21,True,0,49,90,99.6,Plaquette,1.3,0,False
5494,False,0,0,,35.5,21,False,0,61,104,96.6,Plaquette,2,0,False
5495,False,0,0,,30,23,True,0,57,108,98.6,Plaquette,1.7,0,False
5500,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5501,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
5502,False,0,0,,41,0,False,0,0,0,0,Morceaux,1.1,0.6,False
5520,False,0,0,,39.6,25,True,0,53,103,101.9,Plaquette,0,0,False
5524,False,0,0,,14.4,0,False,0,0,0,0,Sommités,0,0,False
5525,False,0,0,,33.5,0,False,0,0,0,0,Morceaux,1.7,0,False
5527,False,0,0,,28.7,29,True,0,50,106,94.6,Plaquette,0,1.4,False
5528,False,0,0,,0,0,False,0,0,0,0,Morceaux,1.7,0.6,False
5529,False,0,0,,31,0,False,0,0,0,0,Morceaux,1.9,0.9,False
5530,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
5534,False,0,0,,15.3,0,False,0,0,0,0,Sommités,0,0,False
5535,False,0,0,,33.6,0,False,0,0,0,0,Morceaux,1.3,0,False
5538,False,0,0,,29.7,0,False,0,0,0,0,Morceaux,1.2,1.5,False
5539,False,0,0,,0.4,0,False,0,0,0,0,Sommités,11.7,0,False
5540,False,0,0,,36.8,0,False,0,0,0,0,Morceaux,1.5,0,False
5543,False,0,0,,30.2,0,False,0,0,0,0,Morceaux,2.4,1.2,False
5555,False,0,0,,31.9,0,False,0,0,0,0,Morceaux,2.1,1.1,False
5556,False,0,0,,31.9,0,False,0,0,0,0,Morceaux,2.1,1.1,False
5557,False,0,0,,31.9,0,True,0,0,0,0,Morceaux,2.1,1.1,False
5558,False,0,0,,31.3,0,True,0,0,0,0,Morceaux,1.9,1.1,False
5561,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,0,0,False
5562,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,0,0,False
5563,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,0,0,False
5564,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,0,0,False
5565,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,0,0,False
5566,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,0,0,False
5567,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,0,0,False
5568,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,0,0,False
5574,False,0,0,,28.8,0,False,0,0,0,0,Sommités,2,0,False
5575,False,0,0,,28.8,0,False,0,0,0,0,Sommités,2,0,False
5576,False,0,0,,44.3,0,False,0,0,0,0,Morceaux,0,0,False
5577,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
5578,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
5579,False,0,0,,21,30,True,0,50,83,96.2,Plaquette,4,2,False
5580,False,0,0,,21,30,True,0,50,83,96.2,Plaquette,4,2,False
5581,False,0,0,,21,30,True,0,50,83,96.2,Plaquette,4,2,False
5583,False,0,0,,30,20.8,True,0,57.6,106.1,95,Plaquette,0.5,1.2,False
5584,False,0,0,,30,20.8,True,0,57.6,106.1,95,Plaquette,0.5,1.2,False
5585,False,0,0,,30,20.8,True,0,57.6,106.1,95,Plaquette,0.5,1.2,False
5586,False,0,0,,26.8,0,False,0,0,0,0,Morceaux,2,1.7,False
5587,False,0,0,,21.9,0,False,0,0,0,0,Morceaux,4.7,2.5,False
5588,False,0,0,,11.9,0,False,0,0,0,0,Sommités,0,0,False
5590,False,0,0,,0.6,0,False,0,0,0,0,Morceaux,16.6,0,False
5591,False,0,0,,0.6,0,False,0,0,0,0,Morceaux,16.6,0,False
5592,False,0,0,Orange,0,0,False,0,0,0,0,,0,0,False
5593,False,0,0,Orange,0,0,False,0,0,0,0,,0,0,False
5595,False,0,0,,30.8,27,True,0,51,102,96.5,Plaquette,1.5,1.9,False
5596,False,0,0,,30.8,27,True,0,51,102,96.5,Plaquette,1.5,1.9,False
5597,False,0,0,,30.8,27,True,0,51,102,96.5,Plaquette,1.5,1.9,False
5598,False,0,0,,35.7,27,True,0,50,114,96.6,Plaquette,1.3,0,False
5599,False,0,0,,1,0,False,0,0,0,0,Morceaux,30.5,0,False
5600,False,0,0,Vert,0.3,0,False,0,0,0,0,,88.5,0,False
5601,False,0,0,,0.2,0,False,0,0,0,0,Sommités,93.7,0,False
5602,False,0,0,,33.5,0,False,0,0,0,0,Morceaux,1.4,0,False
5611,False,0,0,,0.7,0,False,0,0,0,0,Morceaux,17.8,0,False
5612,False,0,0,,0.6,0,False,0,0,0,0,Morceaux,17.2,0,False
5613,False,0,0,,0.6,0,False,0,0,0,0,Morceaux,17,0,False
5614,False,0,0,,21.7,0,False,0,0,0,0,Morceaux,2.1,1.8,False
5615,False,0,0,,0.6,0,False,0,0,0,0,Morceaux,16.7,0,False
5616,False,0,0,,21.6,0,False,0,0,0,0,Morceaux,1.5,2.9,False
5617,False,0,0,,18.1,0,False,0,0,0,0,Débris végétaux,0,0.2,False
5618,False,0,0,,16.9,0,False,0,0,0,0,Débris végétaux,0,0.2,False
5619,False,0,0,,18,0,False,0,0,0,0,Débris végétaux,0,0.2,False
5620,False,0,0,,11.7,0,False,0,0,0,0,Débris végétaux,0,0.1,False
5621,False,0,0,,13.4,0,False,0,0,0,0,Débris végétaux,0,0.2,False
5623,False,0,0,,13,0,False,0,0,0,0,Débris végétaux,0,0.1,False
5624,False,0,0,,11.9,0,False,0,0,0,0,Débris végétaux,0,0.1,False
5625,False,0,0,,9.8,0,False,0,0,0,0,Débris végétaux,0,0.1,False
5626,False,0,0,,11.6,0,False,0,0,0,0,Débris végétaux,0,0.1,False
5627,False,0,0,,13.3,0,False,0,0,0,0,Débris végétaux,0,0.1,False
5628,False,0,0,,12.8,0,False,0,0,0,0,Débris végétaux,0,0.1,False
5629,False,0,0,,13.9,0,False,0,0,0,0,Débris végétaux,0,0.1,False
5630,False,0,0,,13.7,0,False,0,0,0,0,Débris végétaux,0,0.1,False
5631,False,0,0,,0.5,0,False,0,0,0,0,Sommités,12.2,0,False
5632,False,0,0,,0.7,0,False,0,0,0,0,Sommités,15.1,0,False
5633,False,0,0,,0.5,0,False,0,0,0,0,Sommités,11.5,0,False
5648,False,0,0,,37,0,False,0,0,0,0,Morceaux,1.6,0,False
5649,False,0,0,,44.8,19,True,0,57,96,99.3,Plaquette,0,0,False
5650,False,0,0,,18.1,0,False,0,0,0,0,Sommités,0,0,False
5657,False,0,0,,47,0,False,0,0,0,0,Morceaux,0,0.3,False
5658,False,0,0,,32,0,False,0,0,0,0,Morceaux,1,0.9,False
5671,False,0,0,,34.7,0,False,0,0,0,0,Morceaux,1.4,0,False
5672,False,0,0,,34.7,0,False,0,0,0,0,Morceaux,1.4,0,False
5673,False,0,0,,34.7,0,False,0,0,0,0,Morceaux,1.4,0,False
5674,False,0,0,,34.7,0,False,0,0,0,0,Morceaux,1.4,0,False
5677,False,0,0,,4.3,0,False,0,0,0,0,Plantes,0,0,False
5686,False,0,0,,31.2,20,True,0,51,100,96.3,Plaquette,1.6,1.7,False
5687,False,0,0,,31,20,True,0,50,99,96.4,Plaquette,1.6,1.7,False
5688,False,0,0,,36.6,20,True,0,55,0,44.5,Plaquette,0,1.7,False
5689,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
5690,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
5691,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
5692,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
5693,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
5694,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
5695,False,0,0,,17.6,0,False,0,0,0,0,Sommités,0,0,False
5696,False,0,0,,17.6,0,False,0,0,0,0,Sommités,0,0,False
5697,False,0,0,,17.6,0,False,0,0,0,0,Sommités,0,0,False
5698,False,0,0,,17.6,0,False,0,0,0,0,Sommités,0,0,False
5699,False,0,0,,17.6,0,False,0,0,0,0,Sommités,0,0,False
5700,False,0,0,,17.6,0,False,0,0,0,0,Sommités,0,0,False
5701,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5702,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5703,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5707,False,0,0,,0.8,0,False,0,0,0,0,Sommités,14.6,0,False
5708,False,0,0,,0.4,0,False,0,0,0,0,Sommités,9.9,0,False
5709,False,0,0,,7.5,0,True,0,0,0,0,Morceaux,0.5,0.8,False
5710,False,0,0,,7.5,0,True,0,0,0,0,Morceaux,0.5,0.8,False
5711,False,0,0,,7.5,0,True,0,0,0,0,Morceaux,0.5,0.8,False
5712,False,0,0,,0.8,0,False,0,0,0,0,Sommités,15.2,0,False
5715,False,0,0,,0.3,0,False,0,0,0,0,Sommités,8.9,0,False
5722,False,0,0,,3.9,0,False,0,0,0,0,Plantes,0,0,False
5723,False,0,0,,3.9,0,False,0,0,0,0,Plantes,0,0,False
5724,False,0,0,,3.9,0,False,0,0,0,0,Plantes,0,0,False
5727,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5728,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5729,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5730,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5731,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5732,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5733,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5734,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
5735,False,0,0,,23,0,False,0,0,0,0,Sommités,0,0,False
5736,False,0,0,,23,0,False,0,0,0,0,Sommités,0,0,False
5737,False,0,0,,23,0,False,0,0,0,0,Sommités,0,0,False
5738,False,0,0,,23,0,False,0,0,0,0,Sommités,0,0,False
5739,False,0,0,,23,0,False,0,0,0,0,Sommités,0,0,False
5740,False,0,0,,23,0,False,0,0,0,0,Sommités,0,0,False
